sal_code,sal_name,population,median_weekly_rent,crime_incidents,crime_rate,train_station,num_stops,transport_frequency
SAL22141,Ravenhall,2295,1500,477,0.20784313725490197,1,9,3927
SAL22142,Ravenswood,443,265,19,0.04288939051918736,0,0,0
SAL22143,Ravenswood South,76,265,9,0.11842105263157894,0,0,0
SAL22144,Rawson,296,210,17,0.057432432432432436,0,0,0
SAL22145,Raymond Island,589,280,24,0.04074702886247878,0,0,0
SAL22146,Raywood,329,220,11,0.03343465045592705,1,2,206
SAL22147,Red Cliffs,5294,240,321,0.06063468077068379,0,19,90
SAL22148,Red Hill,1009,461,24,0.023785926660059464,0,0,0
SAL22149,Red Hill South,708,500,4,0.005649717514124294,0,0,0
SAL22150,Red Lion,111,0,4,0.036036036036036036,0,0,0
SAL22151,Redan,3000,255,366,0.122,0,26,142
SAL22152,Redbank,102,195,5,0.049019607843137254,0,1,26
SAL22153,Redcastle,67,0,12,0.1791044776119403,0,0,0
SAL22154,Redesdale,299,320,19,0.06354515050167224,0,0,0
SAL22155,Reedy Creek,157,450,37,0.2356687898089172,0,0,0
SAL22156,Reedy Dam,28,100,4,0.14285714285714285,0,0,0
SAL22157,Reedy Flat,6,0,0,0.0,0,0,0
SAL22158,Reedy Lake,26,200,2,0.07692307692307693,0,0,0
SAL22159,Reefton,102,0,8,0.0784313725490196,0,0,0
SAL22160,Research,2695,431,64,0.023747680890538032,0,19,356
SAL22161,Reservoir,51096,360,4631,0.09063331767653045,3,320,3759
SAL22162,Reynard,0,0,0,0,0,0,0
SAL22163,Rheola,52,449,4,0.07692307692307693,0,0,0
SAL22164,Rhyll,836,320,44,0.05263157894736842,0,5,10
SAL22165,Rhymney,56,70,1,0.017857142857142856,0,0,0
SAL22166,Riachella,13,0,0,0.0,0,0,0
SAL22167,Rich Avon,3,0,0,0.0,0,0,0
SAL22168,Rich Avon East,7,0,2,0.2857142857142857,0,0,0
SAL22169,Rich Avon West,34,0,2,0.058823529411764705,0,0,0
SAL22170,Richmond,28587,441,4115,0.14394654913072374,5,67,3308
SAL22171,Richmond Plains,9,0,0,0.0,0,0,0
SAL22172,Riddells Creek,4390,400,123,0.028018223234624145,1,4,1874
SAL22173,Riggs Creek,31,0,1,0.03225806451612903,0,0,0
SAL22174,Ringwood,19144,381,2792,0.14584203928123693,2,124,5060
SAL22175,Ringwood East,10764,380,613,0.05694908955778521,1.5,33,3458
SAL22176,Ringwood North,9964,436,247,0.02478924126856684,0.5,61,156
SAL22177,Ripplebrook,268,300,6,0.022388059701492536,0,3,1
SAL22178,Rippleside,994,400,87,0.0875251509054326,0,1,269
SAL22179,Ripponlea,1532,391,99,0.06462140992167102,1,5,3414
SAL22180,Riverside,287,280,27,0.09407665505226481,0,0,0
SAL22181,Riverslea,165,110,4,0.024242424242424242,0,0,0
SAL22182,Robertsons Beach,49,138,5,0.10204081632653061,0,0,0
SAL22183,Robinvale,3497,220,433,0.1238204175007149,0,5,328
SAL22184,Rochester,3154,220,209,0.06626506024096386,1,22,546
SAL22185,Rochford,71,406,2,0.028169014084507043,0,0,0
SAL22186,Rockbank,2583,360,1070,0.4142469996128533,1,11,3968
SAL22187,Rocklands,25,2,3,0.12,0,0,0
SAL22188,Rocklyn,43,200,3,0.06976744186046512,0,0,0
SAL22189,Rocky Point,4,0,0,0.0,0,0,0
SAL22190,Rokeby,213,261,3,0.014084507042253521,0,1,20
SAL22191,Rokewood,208,215,16,0.07692307692307693,0,1,4
SAL22192,Rokewood Junction,34,0,3,0.08823529411764706,0,0,0
SAL22193,Romsey,5797,380,137,0.02363291357598758,0,8,168
SAL22194,Rosanna,8616,421,312,0.036211699164345405,1,41,2976
SAL22195,Rose River,26,0,2,0.07692307692307693,0,0,0
SAL22196,Rosebery,0,0,0,0,0,2,50
SAL22197,Rosebrook,128,300,9,0.0703125,0,1,34
SAL22198,Rosebud,14381,350,1324,0.09206592031152215,0,30,322
SAL22199,Rosedale,1729,250,199,0.11509543088490456,1,3,534
SAL22200,Roses Gap,7,0,1,0.14285714285714285,0,0,0
SAL22201,Rosewhite,141,250,0,0.0,0,0,0
SAL22202,Roslynmead,49,280,0,0.0,0,0,0
SAL22203,Ross Creek,1221,310,25,0.020475020475020474,0,1,4
SAL22204,Rossbridge,27,80,0,0.0,0,0,0
SAL22205,Rostron,10,0,0,0.0,0,0,0
SAL22206,Rowsley,231,375,13,0.05627705627705628,0,0,0
SAL22207,Rowville,33571,441,1388,0.041345208662238245,0,136,1511
SAL22208,Roxburgh Park,24129,390,1157,0.047950598864436984,1,62,3229
SAL22209,Rubicon,44,218,5,0.11363636363636363,0,0,0
SAL22210,Ruby,187,320,2,0.0106951871657754,0,0,0
SAL22211,Ruffy,164,150,1,0.006097560975609756,0,0,0
SAL22212,Running Creek,36,195,1,0.027777777777777776,0,1,26
SAL22213,Runnymede,64,230,3,0.046875,0,0,0
SAL22214,Rupanyup,545,165,20,0.03669724770642202,0,3,173
SAL22215,Rushworth,1411,190,137,0.09709425939050319,0,4,55
SAL22216,Russells Bridge,70,200,1,0.014285714285714285,0,0,0
SAL22217,Rutherglen,2579,250,103,0.03993796044978674,0,4,277
SAL22218,Ryans,0,0,0,0,0,0,0
SAL22219,Ryanston,324,350,8,0.024691358024691357,0,0,0
SAL22220,Rye,9438,372,631,0.06685738503920322,0,69,235
SAL22221,Rythdale,33,272,0,0.0,0,0,0
SAL22222,Safety Beach,6328,460,224,0.035398230088495575,0,21,230
SAL22223,Sailors Falls,79,246,0,0.0,0,2,5
SAL22224,Sailors Gully,743,290,24,0.03230148048452221,0,0,0
SAL22225,Sailors Hill,72,370,0,0.0,0,0,0
SAL22226,Sale,14296,280,2207,0.1543788472299944,1,71,1555
SAL22227,Salisbury West,38,138,1,0.02631578947368421,0,0,0
SAL22228,Samaria,57,163,5,0.08771929824561403,0,0,0
SAL22229,San Remo,1700,301,90,0.052941176470588235,0,15,480
SAL22230,Sandford,130,220,32,0.24615384615384617,0,0,0
SAL22231,Sandhill Lake,9,0,0,0.0,0,0,0
SAL22232,Sandhurst,5211,530,68,0.013049318748800614,0,2,198
SAL22233,Sandon,89,330,0,0.0,0,0,0
SAL22234,Sandringham,10926,460,540,0.04942339373970346,1,43,3297
SAL22235,Sandy Creek,200,220,18,0.09,0,0,0
SAL22236,Sandy Point,312,280,20,0.0641025641025641,0,0,0
SAL22237,Sargood,0,0,0,0,0,0,0
SAL22238,Sarsfield,543,200,10,0.01841620626151013,0,0,0
SAL22239,Sassafras,970,410,41,0.042268041237113405,0,13,922
SAL22240,Sawmill Settlement,86,289,0,0.0,0,0,0
SAL22241,Scarsdale,855,240,39,0.0456140350877193,0,2,135
SAL22242,Scoresby,6066,406,479,0.07896472139795582,0,55,160
SAL22243,Scotchmans Lead,105,0,0,0.0,0,0,0
SAL22244,Scotsburn,244,275,15,0.06147540983606557,0,0,0
SAL22245,Scotts Creek,214,260,1,0.004672897196261682,0,1,28
SAL22246,Sea Lake,619,140,41,0.06623586429725363,0,2,105
SAL22247,Seabrook,4952,361,177,0.03574313408723748,0,7,269
SAL22248,Seacombe,15,0,0,0.0,0,0,0
SAL22249,Seaford,17215,351,1664,0.09665988963113564,2,86,4697
SAL22250,Seaholme,2067,451,101,0.04886308659893566,1,0,2460
SAL22251,Seaspray,373,220,49,0.13136729222520108,0,4,2
SAL22252,Seaton,161,375,15,0.09316770186335403,0,0,0
SAL22253,Seaview,140,350,2,0.014285714285714285,0,0,0
SAL22254,Sebastian,251,250,10,0.0398406374501992,0,1,12
SAL22255,Sebastopol,10194,270,995,0.09760643515793604,0,42,100
SAL22256,Seddon,5143,460,213,0.04141551623566012,1,14,4688
SAL22257,Sedgwick,614,335,10,0.016286644951140065,0,0,0
SAL22258,Selby,1626,400,42,0.025830258302583026,0,8,740
SAL22259,Selwyn,0,0,0,0,0,0,0
SAL22260,Separation Creek,28,0,1,0.03571428571428571,0,0,0
SAL22261,Serpentine,222,100,33,0.14864864864864866,0,2,57
SAL22262,Serviceton,129,150,12,0.09302325581395349,0,0,0
SAL22263,Seville,2559,369,141,0.05509964830011723,0,9,541
SAL22264,Seville East,837,363,50,0.05973715651135006,0,3,541
SAL22265,Seymour,6569,250,962,0.1464454254833308,1,58,2642
SAL22266,Shady Creek,186,200,13,0.06989247311827956,0,0,0
SAL22267,Shays Flat,3,0,7,2.3333333333333335,0,0,0
SAL22268,She Oaks,126,370,2,0.015873015873015872,0,0,0
SAL22269,Sheans Creek,38,315,0,0.0,0,0,0
SAL22270,Sheep Hills,27,50,1,0.037037037037037035,0,2,42
SAL22271,Shelbourne,423,200,21,0.04964539007092199,0,0,0
SAL22272,Shelford,263,300,2,0.0076045627376425855,0,0,0
SAL22273,Shelley,5,0,0,0.0,0,0,0
SAL22274,Shepherds Flat,71,145,8,0.11267605633802817,0,0,0
SAL22275,Shepparton,32067,270,6625,0.20659868400536377,1,288,1541
SAL22276,Shepparton East,1192,231,67,0.05620805369127517,0,0,0
SAL22277,Shepparton North,2048,360,64,0.03125,0,0,0
SAL22278,Sherbrooke,294,355,9,0.030612244897959183,0,9,902
SAL22279,Shoreham,679,421,7,0.010309278350515464,0,5,20
SAL22280,Sidonia,28,150,0,0.0,0,0,0
SAL22281,Silvan,1323,350,49,0.037037037037037035,0,20,646
SAL22282,Silverleaves,322,335,11,0.034161490683229816,0,0,0
SAL22283,Simpson,583,228,24,0.0411663807890223,0,0,0
SAL22284,Simpsons Creek,39,0,0,0.0,0,0,0
SAL22285,Simson,76,214,3,0.039473684210526314,0,0,0
SAL22286,Skenes Creek,249,295,16,0.0642570281124498,0,4,173
SAL22287,Skenes Creek North,19,0,1,0.05263157894736842,0,0,0
SAL22288,Skibo,70,220,0,0.0,0,0,0
SAL22289,Skinners Flat,27,75,4,0.14814814814814814,0,0,0
SAL22290,Skipton,609,194,38,0.06239737274220033,0,1,270
SAL22291,Skye,8088,410,324,0.040059347181008904,0,3,150
SAL22292,Slaty Creek,34,0,4,0.11764705882352941,0,0,0
SAL22293,Smeaton,245,180,4,0.0163265306122449,0,2,35
SAL22294,Smiths Beach,315,330,8,0.025396825396825397,0,4,210
SAL22295,Smiths Gully,356,278,3,0.008426966292134831,0,0,0
SAL22296,Smokeytown,32,250,0,0.0,0,0,0
SAL22297,Smoko,56,260,3,0.05357142857142857,0,0,0
SAL22298,Smythes Creek,1762,395,96,0.05448354143019296,0,2,35
SAL22299,Smythesdale,1189,300,54,0.045416316232127836,0,2,135
SAL22300,Snake Island,0,0,0,0,0,0,0
SAL22301,Snake Valley,820,250,26,0.03170731707317073,0,0,0
SAL22302,Soldiers Hill,2813,300,226,0.08034127266263776,0,9,215
SAL22303,Somers,1857,391,39,0.0210016155088853,0,22,79
SAL22304,Somerton,6,115,182,30.333333333333332,0,12,430
SAL22305,Somerville,11767,380,456,0.03875244327356166,1,26,490
SAL22306,Sorrento,2013,462,154,0.07650273224043716,0,44,107
SAL22307,South Dudley,421,290,39,0.09263657957244656,0,0,0
SAL22308,South Geelong,1014,350,234,0.23076923076923078,1,12,4474
SAL22309,South Kingsville,2156,381,100,0.04638218923933209,0,15,242
SAL22310,South Melbourne,11548,421,2305,0.19960166262556286,0,55,874
SAL22311,South Morang,24989,390,902,0.036095882188162794,3,108,3053
SAL22312,South Purrumbete,124,275,5,0.04032258064516129,0,0,0
SAL22313,South Wharf,71,622,185,2.6056338028169015,0,0,0
SAL22314,South Yarra,25028,415,2978,0.11898673485696021,2,76,5306
SAL22315,Southbank,22631,411,3739,0.165215854359065,0,38,2120
SAL22316,Southern Cross,128,300,3,0.0234375,0,0,0
SAL22317,Spargo Creek,42,0,3,0.07142857142857142,0,2,5
SAL22318,Speed,53,53,9,0.16981132075471697,0,5,87
SAL22319,Spotswood,2820,456,198,0.07021276595744681,1,14,4564
SAL22320,Spring Gully,3092,290,114,0.03686934023285899,0,16,186
SAL22321,Spring Hill,200,350,0,0.0,0,0,0
SAL22322,Springbank,117,200,9,0.07692307692307693,0,0,0
SAL22323,Springdallah,35,0,0,0.0,0,0,0
SAL22324,Springfield,9,0,5,0.5555555555555556,0,0,0
SAL22325,Springfield,193,391,5,0.025906735751295335,0,0,0
SAL22326,Springhurst,349,230,13,0.03724928366762178,1,6,300
SAL22327,Springmount,184,200,6,0.03260869565217391,0,0,0
SAL22328,Springvale,22174,357,2301,0.10377018129340669,2,83,5108
SAL22329,Springvale South,12766,351,574,0.04496318345605515,0.5,49,143
SAL22330,St Albans,38042,325,4161,0.10937910730245518,3,133,2905
SAL22331,St Albans Park,4942,330,198,0.040064751112909754,0,38,218
SAL22332,St Andrews,1186,340,26,0.021922428330522766,0,0,0
SAL22333,St Andrews Beach,974,360,13,0.013347022587268994,0,6,28
SAL22334,St Arnaud,2318,188,191,0.08239861949956859,0,4,139
SAL22335,St Arnaud East,100,0,1,0.01,0,0,0
SAL22336,St Arnaud North,43,200,0,0.0,0,0,0
SAL22337,St Clair,44,150,0,0.0,0,0,0
SAL22338,St Germains,75,225,1,0.013333333333333334,0,0,0
SAL22339,St Helena,2890,163,43,0.014878892733564015,0,13,1012
SAL22340,St Helens,34,100,0,0.0,0,0,0
SAL22341,St Helens Plains,40,80,2,0.05,0,0,0
SAL22342,St James,123,236,31,0.25203252032520324,0,0,0
SAL22343,St Kilda,19490,381,4173,0.21410979989738327,0,84,742
SAL22344,St Kilda East,12571,396,721,0.05735422798504494,0,43,806
SAL22345,St Kilda West,2951,385,265,0.08980006777363606,0,10,978
SAL22346,St Leonards,3542,350,178,0.0502540937323546,0,27,150
SAL22347,Staceys Bridge,44,160,1,0.022727272727272728,0,0,0
SAL22348,Staffordshire Reef,63,135,2,0.031746031746031744,0,0,0
SAL22349,Staghorn Flat,368,310,5,0.01358695652173913,0,1,30
SAL22350,Stanhope,826,198,55,0.06658595641646489,0,4,127
SAL22351,Stanley,371,288,4,0.01078167115902965,0,0,0
SAL22352,Staughton Vale,105,0,3,0.02857142857142857,0,0,0
SAL22353,Stavely,47,80,0,0.0,0,0,0
SAL22354,Stawell,6220,210,663,0.10659163987138263,1,58,1003
SAL22355,Steels Creek,276,509,3,0.010869565217391304,0,0,0
SAL22356,Steiglitz,61,0,4,0.06557377049180328,0,0,0
SAL22357,Stewarton,118,265,13,0.11016949152542373,0,0,0
SAL22358,Stirling,0,0,0,0,0,0,0
SAL22359,Stockdale,41,200,5,0.12195121951219512,0,0,0
SAL22360,Stockyard Hill,49,138,3,0.061224489795918366,0,0,0
SAL22361,Stonehaven,79,485,6,0.0759493670886076,0,0,0
SAL22362,Stoneleigh,45,200,1,0.022222222222222223,0,0,0
SAL22363,Stony Creek,0,0,9,0,0,0,0
SAL22364,Stony Creek,310,260,9,0.02903225806451613,0,0,0
SAL22365,Stonyford,65,260,5,0.07692307692307693,0,0,0
SAL22366,Stradbroke,187,320,3,0.016042780748663103,0,0,0
SAL22367,Strangways,101,225,2,0.019801980198019802,0,1,242
SAL22368,Straten,11,0,0,0.0,0,0,0
SAL22369,Stratford,2980,290,162,0.05436241610738255,1,5,461
SAL22370,Strath Creek,231,250,10,0.04329004329004329,0,0,0
SAL22371,Strathallan,180,178,6,0.03333333333333333,0,0,0
SAL22372,Strathbogie,351,250,4,0.011396011396011397,0,0,0
SAL22373,Strathdale,5756,300,388,0.06740792216817235,0,19,172
SAL22374,Strathdownie,176,50,7,0.03977272727272727,0,0,0
SAL22375,Strathewen,198,351,6,0.030303030303030304,0,0,0
SAL22376,Strathfieldsaye,6850,400,204,0.02978102189781022,0,45,122
SAL22377,Strathkellar,84,180,2,0.023809523809523808,0,0,0
SAL22378,Strathlea,33,135,1,0.030303030303030304,0,0,0
SAL22379,Strathmerton,1072,210,54,0.05037313432835821,0,2,220
SAL22380,Strathmore,8980,450,329,0.0366369710467706,1,46,4525
SAL22381,Strathmore Heights,1047,448,23,0.021967526265520534,0,8,210
SAL22382,Strathtulloh,3997,380,0,0.0,0,1,149
SAL22383,Streatham,158,150,4,0.02531645569620253,0,2,100
SAL22384,Strzelecki,107,388,2,0.018691588785046728,0,0,0
SAL22385,Stuart Mill,78,205,10,0.1282051282051282,0,0,0
SAL22386,Sugarloaf,20,0,0,0.0,0,0,0
SAL22387,Sugarloaf Creek,255,200,9,0.03529411764705882,0,0,0
SAL22388,Suggan Buggan,5,175,8,1.6,0,0,0
SAL22389,Sulky,234,203,4,0.017094017094017096,0,9,111
SAL22390,Summerlands,0,0,2,0,0,0,0
SAL22391,Sunbury,38851,361,2476,0.06373066330338988,2,229,2124
SAL22392,Sunday Creek,368,270,2,0.005434782608695652,0,0,0
SAL22393,Sunderland Bay,306,316,18,0.058823529411764705,0,4,211
SAL22394,Sunset Strip,503,350,51,0.10139165009940358,0,5,210
SAL22395,Sunshine,9445,340,2292,0.24266807834833246,2,94,9152
SAL22396,Sunshine North,12047,341,1465,0.1216070390968706,1.5,41,3008
SAL22397,Sunshine West,18552,346,1145,0.06171841310909875,0.5,78,181
SAL22398,Surf Beach,670,316,34,0.050746268656716415,0,4,211
SAL22399,Surrey Hills,13655,462,395,0.02892713291834493,2,64,4106
SAL22400,Sutherland,16,0,0,0.0,0,0,0
SAL22401,Sutherlands Creek,129,175,8,0.06201550387596899,0,0,0
SAL22402,Sutton,3,0,0,0.0,0,0,0
SAL22403,Sutton Grange,160,275,4,0.025,0,0,0
SAL22404,Swan Bay,103,250,0,0.0,0,0,0
SAL22405,Swan Hill,11186,235,1605,0.14348292508492758,1,49,686
SAL22406,Swan Hill West,11,0,1,0.09090909090909091,0,0,0
SAL22407,Swan Island,0,0,0,0,0,0,0
SAL22408,Swan Marsh,127,200,22,0.1732283464566929,0,0,0
SAL22409,Swan Reach,861,210,36,0.041811846689895474,0,9,556
SAL22410,Swanpool,227,220,7,0.030837004405286344,0,0,0
SAL22411,Swanwater,10,0,0,0.0,0,0,0
SAL22412,Swanwater West,17,100,0,0.0,0,0,0
SAL22413,Swifts Creek,232,120,4,0.017241379310344827,0,1,12
SAL22414,Sydenham,10578,369,485,0.0458498771034222,2,30,497
SAL22415,Sylvaterre,22,150,0,0.0,0,0,0
SAL22416,Tabberabbera,0,0,0,0,0,0,0
SAL22417,Tabilk,160,207,10,0.0625,0,0,0
SAL22418,Tabor,38,230,1,0.02631578947368421,0,0,0
SAL22419,Taggerty,405,250,25,0.06172839506172839,0,4,54
SAL22420,Tahara,30,200,0,0.0,0,0,0
SAL22421,Tahara Bridge,20,300,0,0.0,0,0,0
SAL22422,Tahara West,17,0,0,0.0,0,0,0
SAL22423,Talbot,452,160,13,0.028761061946902654,1,6,258
SAL22424,Talgarno,245,208,6,0.024489795918367346,0,0,0
SAL22425,Tallandoon,92,100,1,0.010869565217391304,0,0,0
SAL22426,Tallangatta,1175,240,47,0.04,0,1,2
SAL22427,Tallangatta East,39,0,0,0.0,0,0,0
SAL22428,Tallangatta South,142,150,3,0.02112676056338028,0,0,0
SAL22429,Tallangatta Valley,194,241,2,0.010309278350515464,0,0,0
SAL22430,Tallarook,748,263,124,0.1657754010695187,1,1,1381
SAL22431,Tallygaroopna,600,285,45,0.075,0,2,170
SAL22432,Tambo Crossing,25,0,0,0.0,0,0,0
SAL22433,Tambo Upper,325,268,7,0.021538461538461538,0,0,0
SAL22434,Tamboon,3,0,1,0.3333333333333333,0,0,0
SAL22435,Tamboritha,0,0,0,0,0,0,0
SAL22436,Taminick,139,300,6,0.04316546762589928,0,0,0
SAL22437,Tamleugh,54,0,1,0.018518518518518517,0,0,0
SAL22438,Tamleugh North,24,0,1,0.041666666666666664,0,0,0
SAL22439,Tandarook,46,250,2,0.043478260869565216,0,0,0
SAL22440,Tandarra,55,0,0,0.0,0,0,0
SAL22441,Tangambalanga,908,250,33,0.03634361233480176,0,1,16
SAL22442,Tanjil,0,0,2,0,0,0,0
SAL22443,Tanjil Bren,7,0,0,0.0,0,0,0
SAL22444,Tanjil South,540,235,26,0.04814814814814815,0,0,0
SAL22445,Tanwood,15,300,0,0.0,0,0,0
SAL22446,Tanybryn,15,0,4,0.26666666666666666,0,1,4
SAL22447,Taradale,524,277,13,0.02480916030534351,0,3,25
SAL22448,Tarcombe,32,335,0,0.0,0,0,0
SAL22449,Tarilta,26,0,4,0.15384615384615385,0,0,0
SAL22450,Tarnagulla,153,155,7,0.0457516339869281,0,2,57
SAL22451,Tarneit,56370,380,2353,0.041742061380166756,1,151,4662
SAL22452,Tarnook,103,0,1,0.009708737864077669,0,0,0
SAL22453,Taroon,25,200,0,0.0,0,0,0
SAL22454,Tarra Valley,85,150,3,0.03529411764705882,0,0,0
SAL22455,Tarranyurk,36,135,1,0.027777777777777776,0,1,4
SAL22456,Tarraville,69,0,25,0.36231884057971014,0,0,0
SAL22457,Tarrawarra,81,96,1,0.012345679012345678,0,2,326
SAL22458,Tarrawingee,416,250,2,0.004807692307692308,0,0,0
SAL22459,Tarrayoukyan,25,0,1,0.04,0,0,0
SAL22460,Tarrengower,56,265,1,0.017857142857142856,0,1,12
SAL22461,Tarrenlea,25,0,0,0.0,0,0,0
SAL22462,Tarrington,328,215,8,0.024390243902439025,0,4,51
SAL22463,Tarrone,69,180,0,0.0,0,0,0
SAL22464,Tarwin,59,150,1,0.01694915254237288,0,0,0
SAL22465,Tarwin Lower,462,210,25,0.05411255411255411,0,0,0
SAL22466,Tatong,281,200,7,0.02491103202846975,0,0,0
SAL22467,Tatura,4955,245,146,0.02946518668012109,0,2,387
SAL22468,Tatura East,135,280,5,0.037037037037037035,0,0,0
SAL22469,Tatyoon,130,135,6,0.046153846153846156,0,0,0
SAL22470,Tawonga,568,220,3,0.00528169014084507,0,1,26
SAL22471,Tawonga South,1012,285,7,0.00691699604743083,0,0,0
SAL22472,Taylor Bay,76,320,1,0.013157894736842105,0,0,0
SAL22473,Taylors Hill,15419,420,363,0.023542382774498993,0,31,184
SAL22474,Taylors Lakes,15174,411,1029,0.06781336496638987,0,66,144
SAL22475,Teal Point,54,100,0,0.0,0,0,0
SAL22476,Tecoma,2064,348,91,0.04408914728682171,1,16,2791
SAL22477,Teddywaddy,23,0,0,0.0,0,2,42
SAL22478,Teddywaddy West,12,100,0,0.0,0,0,0
SAL22479,Teesdale,2308,400,34,0.014731369150779897,0,0,0
SAL22480,Telangatuk East,75,80,0,0.0,0,0,0
SAL22481,Telford,21,285,1,0.047619047619047616,0,0,0
SAL22482,Telopea Downs,44,160,2,0.045454545454545456,0,0,0
SAL22483,Templestowe,16966,513,417,0.024578568902510905,0,103,72
SAL22484,Templestowe Lower,14098,475,437,0.03099730458221024,0,63,878
SAL22485,Tempy,62,0,0,0.0,0,4,95
SAL22486,Tenby Point,206,325,7,0.03398058252427184,0,2,27
SAL22487,Tennyson,60,250,0,0.0,0,0,0
SAL22488,Terang,2254,225,128,0.05678793256433008,1,1,426
SAL22489,Terip Terip,72,250,0,0.0,0,0,0
SAL22490,Terrappee,20,0,0,0.0,0,0,0
SAL22491,Terrick Terrick,8,0,0,0.0,0,0,0
SAL22492,Terrick Terrick East,8,0,0,0.0,0,0,0
SAL22493,Tesbury,110,200,0,0.0,0,0,0
SAL22494,Tetoora Road,93,200,6,0.06451612903225806,0,0,0
SAL22495,Thalia,4,0,0,0.0,0,0,0
SAL22496,The Basin,4497,365,268,0.059595285746052926,0,14,693
SAL22497,The Cove,18,100,0,0.0,0,0,0
SAL22498,The Gurdies,243,260,19,0.07818930041152264,0,4,341
SAL22499,The Heart,30,0,3,0.1,0,0,0
SAL22500,The Honeysuckles,131,100,1,0.007633587786259542,0,0,0
SAL22501,The Patch,1046,415,21,0.020076481835564052,0,9,646
SAL22502,The Sisters,110,200,6,0.05454545454545454,0,0,0
SAL22503,Thologolong,22,100,0,0.0,0,0,0
SAL22504,Thomastown,20234,350,2035,0.10057329247800731,2,113,2884
SAL22505,Thomson,0,0,260,0,0,0,0
SAL22506,Thomson,1606,295,260,0.16189290161892902,0,0,0
SAL22507,Thoona,133,149,6,0.045112781954887216,0,0,0
SAL22508,Thornbury,19005,391,1181,0.06214154169955275,1,80,5383
SAL22509,Thornhill Park,3066,380,0,0.0,0,0,0
SAL22510,Thornton,311,258,13,0.04180064308681672,0,4,29
SAL22511,Thorpdale,475,250,20,0.042105263157894736,0,0,0
SAL22512,Thorpdale South,27,160,0,0.0,0,0,0
SAL22513,Thowgla Valley,70,130,0,0.0,0,0,0
SAL22514,Three Bridges,188,230,8,0.0425531914893617,0,0,0
SAL22515,Timbarra,0,0,0,0,0,0,0
SAL22516,Timboon,1250,260,74,0.0592,0,3,28
SAL22517,Timboon West,57,25,0,0.0,0,0,0
SAL22518,Timmering,90,200,7,0.07777777777777778,0,0,0
SAL22519,Timor,68,0,7,0.10294117647058823,0,0,0
SAL22520,Timor West,23,300,0,0.0,0,0,0
SAL22521,Tinamba,358,237,17,0.04748603351955307,0,1,278
SAL22522,Tinamba West,63,250,1,0.015873015873015872,0,0,0
SAL22523,Tintaldra,66,250,9,0.13636363636363635,0,1,10
SAL22524,Tittybong,3,0,0,0.0,0,0,0
SAL22525,Tol Tol,175,260,11,0.06285714285714286,0,0,0
SAL22526,Tolmie,547,300,26,0.04753199268738574,0,0,0
SAL22527,Tom Groggin,7,0,0,0.0,0,0,0
SAL22528,Tongala,1973,200,103,0.05220476431829701,0,2,185
SAL22529,Tonghi Creek,5,150,1,0.2,0,0,0
SAL22530,Tongio,50,190,2,0.04,0,0,0
SAL22531,Tonimbuk,229,260,5,0.021834061135371178,0,0,0
SAL22532,Tooan,23,0,0,0.0,0,0,0
SAL22533,Tooborac,319,250,27,0.08463949843260188,0,2,173
SAL22534,Toolamba,822,250,29,0.03527980535279805,0,2,35
SAL22535,Toolamba West,110,200,0,0.0,0,0,0
SAL22536,Toolangi,366,236,13,0.03551912568306011,0,0,0
SAL22537,Toolern Vale,818,385,70,0.08557457212713937,0,0,0
SAL22538,Toolleen,221,260,12,0.05429864253393665,0,2,123
SAL22539,Toolome,0,0,0,0,0,0,0
SAL22540,Toolondo,74,163,2,0.02702702702702703,0,0,0
SAL22541,Toolong,88,150,5,0.056818181818181816,0,0,0
SAL22542,Toombon,0,0,0,0,0,0,0
SAL22543,Toongabbie,1085,270,24,0.022119815668202765,0,1,243
SAL22544,Toora,713,230,70,0.09817671809256662,0,1,335
SAL22545,Toora North,107,299,3,0.028037383177570093,0,0,0
SAL22546,Tooradin,1722,350,187,0.10859465737514518,0,8,111
SAL22547,Toorak,12817,486,822,0.0641335725988921,1,56,3481
SAL22548,Toorloo Arm,509,170,45,0.08840864440078586,0,2,2
SAL22549,Toorongo,0,0,1,0,0,0,0
SAL22550,Tootgarook,3178,360,287,0.09030837004405286,0,26,235
SAL22551,Torquay,18534,500,624,0.033667853674328264,0,65,341
SAL22552,Torrita,51,0,2,0.0392156862745098,0,1,10
SAL22553,Torrumbarry,257,200,24,0.0933852140077821,0,2,104
SAL22554,Torwood,49,412,0,0.0,0,0,0
SAL22555,Tostaree,23,295,2,0.08695652173913043,0,1,408
SAL22556,Tottenham,3,150,120,40.0,0,5,406
SAL22557,Tottington,5,0,0,0.0,0,0,0
SAL22558,Tourello,46,85,2,0.043478260869565216,0,0,0
SAL22559,Towan,13,0,0,0.0,0,0,0
SAL22560,Towaninny,4,0,0,0.0,0,0,0
SAL22561,Towaninny South,0,0,0,0,0,0,0
SAL22562,Tower Hill,83,278,15,0.18072289156626506,0,2,34
SAL22563,Towong,143,175,3,0.02097902097902098,0,1,5
SAL22564,Towong Upper,37,0,0,0.0,0,0,0
SAL22565,Trafalgar,4349,300,251,0.057714417107381004,1,4,1566
SAL22566,Trafalgar East,401,270,17,0.04239401496259352,0.5,2,27
SAL22567,Trafalgar South,305,310,3,0.009836065573770493,0,0,0
SAL22568,Tragowel,83,0,8,0.0963855421686747,0,0,0
