stop_id,SAL
10035,Coburg
10036,Coburg
10037,Coburg
10038,Preston
10039,Preston
1004,Thomastown
10040,Preston
10041,Preston
10042,Preston
10043,Preston
10044,Preston
10045,Preston
10047,Preston
1005,Thomastown
10052,Heidelberg Heights
10053,Heidelberg Heights
10054,Heidelberg Heights
10055,Heidelberg
10056,Heidelberg
10057,Heidelberg
10058,Heidelberg
10059,Heidelberg
1006,Thomastown
10060,Rosanna
10061,Rosanna
10062,Rosanna
10063,Rosanna
10064,Footscray
10065,Footscray
10066,Yarraville
10067,Yarraville
10068,Yarraville
10069,Yarraville
1007,Thomastown
10070,Yarraville
10071,Yarraville
10072,Yarraville
10073,Port Melbourne
10074,Port Melbourne
10075,Port Melbourne
10076,Port Melbourne
10077,Albert Park
10078,Albert Park
10079,Albert Park
1008,Thomastown
10080,Middle Park
10081,Middle Park
10082,Middle Park
10084,Middle Park
10086,St Kilda West
10087,St Kilda West
10088,St Kilda
1009,Lalor
10093,Hampton East
10094,Hampton East
10095,Hampton East
10099,Hampton
101,Templestowe Lower
1010,Lalor
10100,Hampton
10101,Sandringham
10102,Sandringham
10103,Sandringham
10104,Sandringham
10105,Black Rock
10106,Black Rock
10107,Black Rock
10108,Beaumaris
10109,Beaumaris
1011,Lalor
10110,Beaumaris
10111,Beaumaris
10112,Essendon
10113,Croydon
10114,Croydon
10118,Croydon North
10119,Croydon North
1012,Lalor
10120,Croydon North
10123,Mooroolbark
10124,Chirnside Park
10125,Mooroolbark
10126,Mooroolbark
1013,Lalor
10131,Reservoir
10132,Reservoir
10133,Reservoir
10134,Reservoir
10135,Reservoir
10137,Reservoir
10138,Reservoir
10139,Reservoir
1014,Lalor
10140,Reservoir
10141,Reservoir
10142,Reservoir
10144,Reservoir
10145,Reservoir
10146,Reservoir
10147,Reservoir
10148,Reservoir
10149,Reservoir
1015,Epping
10150,Reservoir
10151,Reservoir
10152,Reservoir
10153,Preston
10154,Reservoir
10155,Reservoir
10157,Reservoir
10158,Reservoir
10159,Reservoir
1016,Epping
10160,Croydon
10161,Croydon Hills
10162,Croydon
10164,Croydon
10165,Croydon
10166,Croydon
10167,Croydon
10168,Ringwood
10169,Ringwood
1017,Epping
10170,Ringwood
10171,Ringwood
10172,Ringwood East
10173,Ringwood East
10174,Ringwood East
10175,Ringwood
10176,Ringwood
10177,Croydon
10178,Croydon
10179,Croydon
1018,Epping
10180,Croydon
10184,Croydon North
10185,Croydon North
10186,Croydon North
10187,Croydon North
10188,Chirnside Park
10189,Chirnside Park
1019,Epping
10190,Chirnside Park
10195,Preston
10196,Preston
10197,Preston
10198,Reservoir
10199,Reservoir
102,Lalor
1020,Epping
10200,Reservoir
10201,Reservoir
10202,Reservoir
10203,Reservoir
10204,Reservoir
10205,Reservoir
10206,Reservoir
10207,Reservoir
10208,Reservoir
10209,Reservoir
1021,Epping
10210,Reservoir
10211,Reservoir
10212,Sunshine North
10213,St Albans
10214,St Albans
10215,St Albans
1022,Epping
10224,St Albans
10225,St Albans
10227,Footscray
10228,Footscray
10229,Yarraville
1023,Epping
10230,Yarraville
10231,Yarraville
10232,Yarraville
10233,Yarraville
10234,Yarraville
10235,Yarraville
10237,Narre Warren
10238,West Footscray
10239,West Footscray
1024,Epping
10240,West Footscray
10241,West Footscray
10242,West Footscray
10243,Port Melbourne
10244,Port Melbourne
10245,Port Melbourne
10246,Port Melbourne
10247,Albert Park
10248,Albert Park
10249,Albert Park
1025,Epping
10250,Middle Park
10251,Middle Park
10252,Middle Park
10253,Middle Park
10254,Middle Park
10255,Middle Park
10256,St Kilda West
10257,St Kilda West
10258,Narre Warren
10259,Epping
1026,Epping
10260,Kilsyth South
10261,Kilsyth South
10262,Kilsyth South
10263,Kilsyth South
10264,Kilsyth South
10265,Kilsyth South
10266,Bayswater North
10267,Bayswater North
10268,Bayswater North
10269,Bayswater North
1027,Epping
10270,Bayswater North
10271,Bayswater North
10272,Bayswater North
10273,Bayswater North
10274,Bayswater North
10275,Bayswater North
10276,Bayswater North
10277,Bayswater North
10278,Bayswater North
10279,Bayswater North
1028,Epping
10283,Kilsyth
10284,Kilsyth
10285,Kilsyth
10286,Kilsyth
10287,Kilsyth
10288,Kilsyth
10289,Kilsyth
1029,Epping
10291,Montrose
10292,Montrose
10293,Montrose
10294,Montrose
10295,Kilsyth
10296,Kilsyth
10297,Sydenham
10298,Sydenham
10299,Delahey
103,Abbotsford
1030,Epping
10300,Delahey
10301,Delahey
10307,Delahey
10308,Delahey
1031,Epping
10315,St Albans
10316,St Albans
10317,St Albans
10318,St Albans
1032,Epping
10320,Kurunjang
10321,Melton
10322,Melton
10323,Melton
10324,Melton
10325,Melton
10326,Melton
10327,Melton
10328,Melton
1033,Templestowe Lower
10336,Brookfield
10339,Bundoora
1034,Epping
10340,Thomastown
10341,Thomastown
10343,Thomastown
10344,Thomastown
10345,Thomastown
10346,Thomastown
10347,Thomastown
10348,Thomastown
10349,Thomastown
1035,Bulleen
10350,Thomastown
10351,Thomastown
10352,Thomastown
10353,Thomastown
10354,Thomastown
10355,Thomastown
10356,Campbellfield
10357,Campbellfield
10358,Cheltenham
10359,Albanvale
1036,Northcote
10360,Albanvale
10361,Albanvale
10362,Albanvale
10363,Albanvale
10364,Albanvale
10365,Albanvale
10366,Albanvale
10367,Albanvale
10368,Albanvale
1037,Northcote
10372,Kings Park
10373,Kings Park
10374,St Albans
10375,St Albans
10376,St Albans
10377,St Albans
10378,St Albans
1038,Northcote
10381,Cheltenham
10385,Cheltenham
10386,Cheltenham
10387,Cheltenham
10388,Cheltenham
10389,Heatherton
1039,Northcote
10390,Heatherton
10391,Heatherton
10392,Heatherton
10393,Heatherton
10394,Heatherton
10395,Heatherton
10397,Clarinda
10398,Clarinda
104,Templestowe Lower
1040,Northcote
10400,Clayton South
10402,Melton
10403,Melton
10404,Melton
1041,Northcote
10414,Melton West
10415,Melton West
10416,Melton West
1042,Northcote
10421,Malvern East
10422,Chadstone
10423,Chadstone
10424,Chadstone
10426,Chadstone
10427,Chadstone
10428,Chadstone
10429,Ashwood
1043,Northcote
10430,Ashwood
10431,Ashwood
10432,Ashwood
10433,Ashwood
10434,Ashwood
10435,Ashwood
10436,Ashwood
10437,Burwood
10438,Burwood
10439,Burwood
1044,Fairfield
10440,Burwood
10441,Burwood
10442,Burwood
10443,Burwood
10444,Burwood
10445,Burwood
10446,Burwood
10447,Burwood
1045,Fairfield
10451,Keysborough
10452,Keysborough
10453,Keysborough
10454,Springvale South
10455,Springvale South
10456,Springvale South
10457,Springvale South
10458,Springvale South
1046,Fairfield
10460,Springvale South
10461,Springvale South
10462,Springvale South
10463,Springvale
10465,Springvale
10467,Springvale
10468,Springvale
1047,Fairfield
10470,Clayton South
10472,Clayton South
10473,Clayton South
10474,Clayton South
10475,Clayton South
10476,Clayton South
10477,Clayton South
10478,Clayton South
10479,Clayton South
1048,Fairfield
10481,Mentone
10482,Clayton South
10483,Clayton South
10484,Clayton South
10485,Clayton South
10486,Clayton South
10488,Clarinda
10489,Clarinda
1049,Fairfield
10490,Clarinda
10491,Clarinda
10492,Clarinda
10494,Clarinda
10495,Oakleigh South
10496,Oakleigh South
10497,Oakleigh South
10498,Oakleigh South
10499,Oakleigh South
105,Abbotsford
1050,Fairfield
10500,Oakleigh South
10501,Moorabbin
10502,Moorabbin
10503,Moorabbin
10504,Moorabbin
10505,Moorabbin
10507,Moorabbin
10508,Moorabbin
1051,Fairfield
10510,Moorabbin
10511,Mitcham
10512,Mitcham
10513,Mitcham
10514,Mitcham
10515,Mitcham
10516,Oakleigh South
10517,Oakleigh South
10518,Oakleigh
10519,Brunswick East
1052,Thornbury
10520,Brunswick East
10521,Brunswick East
10522,Brunswick East
10523,Brunswick East
10524,Brunswick East
10525,Brunswick
10526,Brunswick
10527,Brunswick
10528,Brunswick
10529,Brunswick
1053,Thornbury
10530,Brunswick
10531,Brunswick
10532,Brunswick
10534,Brunswick West
10535,Brunswick West
10536,Brunswick West
10537,Brunswick West
10538,Brunswick West
10539,Brunswick West
1054,Thornbury
10540,Brunswick West
10541,Essendon
10542,Essendon
10543,Essendon
10544,Essendon
10546,Essendon
10547,Essendon
10548,Essendon
10549,Essendon
10554,Dandenong
10555,Dandenong
10556,Dandenong
10557,Dandenong
10558,Dandenong
1056,Preston
10566,Eltham North
10567,Eltham North
10568,Eltham North
10569,Eltham North
1057,Preston
10570,Eltham North
10571,St Helena
10574,Diamond Creek
10576,Diamond Creek
10579,Diamond Creek
1058,Preston
10580,Diamond Creek
10581,Diamond Creek
10582,Diamond Creek
10583,Diamond Creek
10587,Diamond Creek
10588,Diamond Creek
10589,Diamond Creek
1059,Preston
10590,Diamond Creek
10592,Diamond Creek
10595,Thomastown
10596,Thomastown
10597,Thomastown
10598,Thomastown
10599,Thomastown
106,Abbotsford
1060,Preston
10600,Thomastown
10601,Thomastown
10602,Thomastown
10603,Thomastown
10604,Lalor
10605,Lalor
10606,Lalor
10607,Lalor
10608,Lalor
10609,Lalor
1061,Preston
10610,Lalor
10611,Lalor
10612,Lalor
10617,Lalor
10618,Thomastown
10621,Thomastown
10622,Thomastown
10623,Thomastown
10625,Thomastown
10628,Thomastown
10631,Lalor
10632,Lalor
10633,Lalor
10634,Lalor
10635,Lalor
10636,Lalor
10638,Thomastown
10639,Thomastown
10640,Thomastown
10644,St Albans
10645,St Albans
10646,St Albans
10647,St Albans
10648,St Albans
1065,Box Hill North
10655,Kealba
10656,Kealba
10657,Kealba
10658,Kealba
10659,Kealba
1066,Preston
10660,Kealba
10661,Kealba
10662,St Albans
10663,Keilor Downs
10668,Keilor Downs
10669,Keilor Downs
1067,Preston
10670,Keilor Downs
10673,Keilor Downs
10674,Keilor Downs
10675,Keilor Downs
10676,Keilor Downs
10677,Keilor Downs
10678,Keilor Downs
10679,Keilor Downs
1068,Reservoir
10680,Keilor Downs
10681,Keilor Downs
10682,Taylors Lakes
10683,Taylors Lakes
10684,Taylors Lakes
10685,Taylors Lakes
10687,Frankston
10688,Frankston
10689,Frankston
1069,Reservoir
10690,Frankston
10691,Frankston
10692,Seaford
10693,Seaford
10694,Seaford
10696,Seaford
10697,Seaford
10698,Seaford
10699,Seaford
107,Ivanhoe
1070,Reservoir
10701,Seaford
10702,Seaford
10703,Seaford
10704,Seaford
10705,Seaford
10706,Seaford
10707,Seaford
10708,Seaford
10709,Seaford
1071,Reservoir
10710,Seaford
10711,Seaford
10712,Seaford
10713,Seaford
10714,Seaford
10715,Seaford
10716,Seaford
10717,Carrum
1072,Reservoir
10720,Melton West
10721,Brunswick East
10722,Brunswick East
10723,Brunswick East
10724,Brunswick East
10725,Brunswick
10726,Brunswick
10727,Brunswick
10728,Brunswick
10729,Brunswick
1073,Reservoir
10730,Brunswick
10731,Brunswick
10733,Brunswick West
10734,Brunswick West
10735,Brunswick West
10736,Brunswick West
10737,Brunswick West
10738,Brunswick West
10739,Brunswick West
10740,Essendon
10741,Essendon
10742,Essendon
10743,Essendon
10744,Essendon
10745,Essendon
10746,Essendon
10747,Essendon
10748,Coburg North
10749,Coburg North
1075,Reservoir
10750,Coburg North
10751,Coburg North
10752,Coburg North
10756,Pascoe Vale
10757,Hadfield
10758,Hadfield
10759,Hadfield
1076,Malvern East
10760,Hadfield
10761,Hadfield
10762,Hadfield
10763,Glenroy
10764,Glenroy
10765,Glenroy
10766,Glenroy
10768,Glenroy
10769,Glenroy
10772,Keilor East
10773,Bundoora
10774,Keilor East
10775,Keilor East
10776,Keilor East
10778,Avondale Heights
10779,Avondale Heights
10780,Avondale Heights
10781,Avondale Heights
10782,Avondale Heights
10783,Avondale Heights
10784,Avondale Heights
10785,Avondale Heights
10786,Maribyrnong
10787,Maribyrnong
10788,Maribyrnong
10789,Maribyrnong
1079,Preston
10790,Footscray
10791,Footscray
10792,Footscray
10793,Taylors Lakes
10794,Taylors Lakes
10795,Taylors Lakes
10796,Taylors Lakes
10797,Taylors Lakes
10798,Taylors Lakes
10799,Taylors Lakes
108,Heidelberg West
1080,Preston
10800,Taylors Lakes
10801,Taylors Lakes
10802,Taylors Lakes
10803,Taylors Lakes
10804,Keilor Downs
10806,Keilor Downs
10807,Keilor Downs
10808,Keilor Downs
10809,Keilor Downs
1081,Mill Park
10810,Keilor Downs
10811,Keilor Downs
10812,Keilor Downs
10813,St Albans
10814,St Albans
10815,St Albans
10816,St Albans
10817,St Albans
10818,St Albans
10819,St Albans
1082,Reservoir
10820,St Albans
10821,St Albans
10822,St Albans
10823,St Albans
10824,St Albans
10825,St Albans
10826,St Albans
10827,Bundoora
10828,Bundoora
10829,Bundoora
10830,Bundoora
10831,Bundoora
10832,Thomastown
10833,Thomastown
10834,Thomastown
10836,Reservoir
10837,Reservoir
10838,Reservoir
10839,Reservoir
1084,Mill Park
10840,Reservoir
10841,Reservoir
10842,Reservoir
10843,Reservoir
10844,Reservoir
10845,Reservoir
10846,Reservoir
10847,Reservoir
10848,Campbellfield
10849,Campbellfield
1085,Mill Park
10850,Albanvale
10851,Albanvale
10852,Albanvale
10854,Albanvale
10855,Albanvale
10856,Albanvale
10857,Albanvale
10858,Albanvale
10859,Albanvale
1086,Mill Park
10861,Kings Park
10862,Kings Park
10863,St Albans
10864,St Albans
10865,St Albans
10866,St Albans
10867,St Albans
10868,St Albans
10869,St Albans
10870,St Albans
10871,St Albans
10872,St Albans
10873,Cheltenham
10874,Cheltenham
10875,Cheltenham
10876,Cheltenham
10877,Cheltenham
10878,Cheltenham
10879,Heatherton
1088,Mill Park
10880,Heatherton
10881,Heatherton
10882,Heatherton
10883,Heatherton
10884,Heatherton
10885,Heatherton
10887,Clarinda
10888,Clarinda
10889,Clarinda
10890,Clarinda
10891,Clarinda
10892,Clarinda
10893,Clayton
10895,Clayton
109,Kew
10900,Clayton South
10901,Clayton South
10902,Clayton South
10903,Clarinda
10906,Cheltenham
10907,Cheltenham
10909,Cheltenham
10911,Heatherton
10912,Heatherton
10913,Clarinda
10914,Clarinda
10915,Clarinda
10916,Clarinda
10917,Clarinda
10918,Brunswick
1092,South Yarra
10925,Rosanna
10926,Viewbank
10927,Viewbank
10928,Lower Plenty
10929,Lower Plenty
1093,St Kilda
10930,Lower Plenty
10931,Lower Plenty
10932,Montmorency
10934,Eltham
10935,Eltham
10937,Montmorency
10938,Montmorency
10939,Montmorency
1094,Park Orchards
10940,Montmorency
10941,Montmorency
10942,Montmorency
10943,Briar Hill
10944,Briar Hill
10945,Briar Hill
10946,Briar Hill
10947,Greensborough
10948,Greensborough
10949,Greensborough
1095,Elwood
10950,Greensborough
10951,Greensborough
10952,Greensborough
10953,Watsonia
10954,Watsonia
10955,Watsonia
10956,Watsonia
10959,Watsonia
1096,Elwood
10961,Yallambie
10962,Yallambie
10963,Yallambie
10964,Preston
10965,Heidelberg West
10966,Heidelberg West
10967,Heidelberg West
10968,Heidelberg Heights
10969,Heidelberg Heights
1097,Elwood
10970,Heidelberg Heights
10971,Heidelberg Heights
10972,Heidelberg
10973,Heidelberg
10974,Heidelberg
10975,Heidelberg
10976,Heidelberg
10977,Rosanna
10978,Rosanna
10979,Rosanna
1098,Elwood
10980,Rosanna
10981,Rosanna
10982,Yallambie
10983,Yallambie
10985,Lower Plenty
10986,Lower Plenty
10987,Lower Plenty
10988,Montmorency
10989,Eltham
1099,Elwood
10990,Eltham
10991,Eltham
10992,Eltham
10994,Eltham
10995,Eltham
10996,Montmorency
10997,Montmorency
10998,Montmorency
10999,Montmorency
11,Glen Waverley
110,Ivanhoe
1100,Elwood
11000,Briar Hill
11001,Briar Hill
11002,Briar Hill
11003,Briar Hill
11004,Greensborough
11005,Greensborough
11006,Greensborough
11007,Greensborough
11008,Greensborough
11009,Greensborough
1101,Elwood
11010,Watsonia
11011,Watsonia
11012,Watsonia
11013,Watsonia
11015,Watsonia
11017,Macleod
11018,Macleod
11019,Macleod
1102,Elwood
11020,Macleod
11026,Rosanna
11027,Rosanna
11028,Rosanna
1103,Elwood
11032,Frankston South
11033,Frankston South
11034,Frankston South
11035,Frankston South
11036,Langwarrin South
11037,Langwarrin South
11038,Langwarrin South
11039,Langwarrin South
1104,Elwood
11040,Langwarrin South
11041,Langwarrin South
11042,Langwarrin South
11043,Pearcedale
11044,Kilsyth
11045,Kilsyth
11046,Kilsyth
11049,Kilsyth
1105,Elwood
11050,Kilsyth
11051,Kilsyth
11052,Kilsyth
11053,Croydon
11054,Croydon
11055,Croydon
11056,Croydon
11058,Croydon
11059,Croydon
1106,St Kilda
11060,Croydon
11061,Croydon
11062,Frankston
11063,Frankston
11064,Frankston
11065,Frankston
11066,Frankston
11067,Frankston
11068,Frankston
11069,Frankston
1107,St Kilda
11070,Frankston
11071,Frankston
11072,Frankston
11073,Frankston
11074,Frankston
11075,Frankston
11076,Frankston
11077,Frankston
11078,Frankston
11079,Frankston
1108,St Kilda
11080,Frankston
11081,Kilsyth
11082,Kilsyth
11083,Kilsyth
11084,Kilsyth
11085,Kilsyth
11086,Kilsyth
11088,Kilsyth
11089,Kilsyth
1109,St Kilda
11090,Kilsyth
11091,Kilsyth
11093,Croydon
11094,Croydon
11095,Croydon
11096,Croydon
11097,Croydon
11098,Croydon
11099,Croydon
111,Ivanhoe
1110,St Kilda
11100,Frankston
11101,Frankston
11102,Frankston
11103,Frankston
11104,Frankston
11105,Frankston
11106,Frankston
11107,Frankston
11108,Frankston
11109,Frankston
1111,St Kilda
11110,Frankston
11111,Frankston
11112,Frankston
11113,Frankston
11114,Frankston
11115,Frankston
11116,Frankston
11117,Frankston
11118,Frankston
1112,St Kilda
11124,Clarinda
11126,Frankston
11127,Caulfield North
11128,Frankston South
11129,Frankston South
1113,Windsor
11130,Frankston South
11131,Frankston
11132,Frankston
11137,Frankston South
11138,Caulfield
11139,Frankston South
1114,Prahran
11140,Frankston South
11142,Belgrave
11143,Belgrave
11144,Tecoma
11145,Upwey
11146,Upwey
11147,Upwey
11148,Upper Ferntree Gully
11149,Ferntree Gully
1115,Prahran
11150,Ferntree Gully
11151,Ferntree Gully
11153,Coburg North
11154,Pearcedale
11155,Pearcedale
11156,Pearcedale
11157,Pearcedale
11158,Pearcedale
11159,Langwarrin South
1116,South Yarra
11160,Langwarrin South
11161,Langwarrin South
11162,Langwarrin South
11164,Baxter
11166,Baxter
11169,Frankston South
11170,Wheelers Hill
11171,Wheelers Hill
11172,Wheelers Hill
11173,Wheelers Hill
11174,Wheelers Hill
11175,Wheelers Hill
11176,Wheelers Hill
11177,Scoresby
11178,Scoresby
11179,Scoresby
1118,South Yarra
11180,Scoresby
11181,Scoresby
11182,Scoresby
11183,Scoresby
11184,Scoresby
11186,Reservoir
11187,Reservoir
11188,Reservoir
11189,Reservoir
1119,South Yarra
11190,Reservoir
11191,Reservoir
11192,Reservoir
11193,Reservoir
11194,Reservoir
11195,Reservoir
11196,Reservoir
112,Ivanhoe
1120,South Yarra
1121,South Yarra
1122,South Yarra
1123,Richmond
1124,Richmond
1125,Richmond
11250,Beaumaris
11251,Mentone
11252,Mentone
11254,Mentone
11255,Cheltenham
11256,Cheltenham
11257,Frankston
11258,Frankston
11259,Frankston
1126,Richmond
11260,Frankston South
11261,Frankston South
11262,Frankston South
11264,Mount Eliza
11265,Mount Eliza
11266,Mount Eliza
11267,Mount Eliza
11268,Mount Eliza
11269,Mount Eliza
1127,Richmond
11270,Narre Warren North
11271,Mount Eliza
11272,Mount Eliza
11273,Mount Eliza
11274,Mount Eliza
11275,Mount Eliza
11276,Mount Eliza
11277,Mount Eliza
11278,Mornington
11279,Mornington
1128,Richmond
11280,Mornington
11281,Mornington
11282,Mornington
11283,Mornington
11284,Mornington
11288,Mornington
11289,Mornington
1129,Abbotsford
11290,Mornington
11291,Mornington
11292,Mornington
11293,Mornington
11294,Mount Martha
11295,Mount Martha
11296,Mount Martha
11297,Mount Martha
11298,Keilor North
113,Ivanhoe
1130,Abbotsford
11301,Hampton East
11302,Hampton East
11303,Hampton East
11308,Hampton
11309,Sandringham
1131,Abbotsford
11310,Sandringham
11311,Sandringham
11313,Black Rock
11314,Black Rock
11315,Black Rock
11316,Beaumaris
11317,Beaumaris
11318,Beaumaris
11319,Beaumaris
1132,Abbotsford
11320,Beaumaris
11321,Beaumaris
11322,Beaumaris
11323,Mentone
11324,Mentone
11327,Cheltenham
11328,Frankston
11329,Frankston
1133,Clifton Hill
11330,Frankston
11331,Frankston
11332,Frankston
11333,Frankston South
11334,Frankston South
11335,Narre Warren
11336,Mount Eliza
11337,Mount Eliza
11338,Mount Eliza
11339,Mount Eliza
1134,Clifton Hill
11340,Mount Eliza
11341,Mount Eliza
11342,Mount Eliza
11343,Mount Eliza
11344,Mount Eliza
11345,Mount Eliza
11346,Mount Eliza
11347,Melton West
11348,Melton West
11349,Melton West
1135,Clifton Hill
11350,Melton West
11359,Melton West
1136,Park Orchards
11360,Melton
11361,Kurunjang
11362,Kurunjang
11363,Kurunjang
11366,Caroline Springs
11367,Maidstone
11368,Maidstone
11369,Maidstone
1137,Park Orchards
11370,Maribyrnong
11371,Maribyrnong
11372,Maribyrnong
11373,Maribyrnong
11374,Maidstone
11375,Footscray
11378,Seddon
1138,Park Orchards
11380,Melton
11384,Harkness
11385,Caroline Springs
11386,Kurunjang
